CUSTOMER_ID,REVENUE
16203,589.1499996185303
15640,12433.339935183525
15574,702.2499945312738
16770,744.8999945819378
17838,2312.6999831199646
17228,1906.0899758338928
14829,644.6499981880188
17412,1258.0599890351295
14031,14634.63987493515
14775,1011.8999845981598
12971,10930.259956479073
15834,2084.89999628067
17659,2954.749995291233
15299,3787.089998483658
15646,425.1399984359741
13958,-102.44999933242798
14443,1400.8799981176853
14156,113384.1395097971
16995,-1.25
13402,621.2300001382828
18168,1133.6399893760681
17757,5585.489985570312
14625,848.4799973964691
13011,50.549999713897705
13798,36351.41967058182
15384,635.7599963843822
14264,319.46999406814575
13295,197.94999647140503
16754,2002.3999404907227
16634,217.90000104904175
18239,1561.6100009679794
14576,35.40000057220459
13145,614.7699918746948
14395,3471.909941211343
14865,52.19999957084656
15093,4410.1399765610695
12738,155.3500018119812
16150,1906.069997549057
17552,909.9599888324738
14236,490.85999155044556
17961,1296.4399931430817
14573,1603.7199895977974
17135,1139.7299863100052
17396,7330.800026893616
14213,-1192.1999907493591
12967,1194.7499948740005
12686,89.1399998664856
14679,-2.549999952316284
15240,1685.5700011700392
18225,5361.019947320223
13370,721.3199931383133
16883,276.7299987077713
13520,3487.750002384186
12841,3876.3999996185303
16905,3085.4799736589193
12427,708.3699963092804
17967,123.06999880075455
16891,809.6999934464693
14589,39.749999046325684
14680,26932.339901715517
17884,717.4499980211258
12557,11990.960164785385
14083,1018.42998868227
13013,4786.989976257086
14210,1900.8899726867676
16477,2494.4599783420563
12600,2581.0399425029755
16013,33366.24962210655
17949,52750.839656353
12779,3868.699992418289
16926,230.2499976158142
17787,1865.1899887919426
12682,12288.219856083393
14723,1158.2999944463372
17954,2295.3699848353863
17819,3661.069945335388
12712,4241.6299521923065
15373,2213.10998159647
16140,703.7700036764145
17198,692.2199955284595
17238,3744.649978622794
12793,545.479998588562
15769,51823.71931743622
14396,487.98999643325806
14898,1228.3199945092201
12725,427.80000019073486
16725,775.0699905604124
12395,2998.2800109386444
16455,1841.17999792099
13081,27964.479853756726
15545,292.7199982404709
17243,8628.549951344728
15465,6945.019916176796
15708,3329.71998205781
13089,57385.87981957197
16033,8727.609931051731
13838,691.7299957275391
15351,1862.139994353056
18055,6752.139947891235
15038,665.5899907946587
18109,7925.31998449564
13069,3717.8199859261513
16241,2607.8699720278382
14800,4236.33996924758
16839,15357.77971458435
16168,3770.599990129471
16931,4604.219967365265
16814,6500.599946379662
13269,5315.919980555773
14813,155.42999631166458
12567,9114.939959257841
17062,534.4699988365173
15332,1661.0599842071533
14810,2087.8799847364426
16353,6675.709834039211
18118,5595.769963026047
13831,2202.989967226982
13506,452.819996714592
17796,697.8999916911125
15716,1118.8100079596043
18156,734.9399906694889
15221,114.09999227523804
16983,1920.1999913305044
17059,3095.03996399045
16327,3844.219987332821
17211,2299.6699755489826
17026,154.83000469207764
15570,4109.969979941845
15880,313.27999833226204
16718,623.7499923706055
15808,3724.769968152046
17858,5155.660022735596
16393,2941.0499672591686
14161,1110.519992262125
17863,3159.9999750852585
16411,214.64999890327454
16402,299.60000121593475
15023,6763.159949749708
17402,2633.850011318922
15426,1429.899995073676
12647,3669.919974923134
15894,263.5499948859215
15867,3797.789954200387
14506,2012.1699885725975
15555,4758.199947796762
13034,642.7700020074844
15889,446.8699960112572
15953,1634.5300035774708
16143,2419.839974910021
12720,5713.279972702265
16422,33805.68986222148
12747,4196.00999879837
15502,5541.459992587566
12763,494.08000791072845
14081,904.6699901819229
17965,2622.569984085858
14404,1434.7199919074774
13579,467.0399935245514
13174,2817.029985845089
15987,1451.279986307025
17677,16219.219918251038
13652,1095.0799868106842
12586,179.93999749422073
17428,17078.449947565794
16161,5352.969949990511
16858,345.8899955749512
18219,2019.769986718893
14293,1046.5599832236767
14748,1311.7899938225746
16638,1676.4699915349483
17674,551.0399870872498
12808,483.6499946117401
13094,1708.8599209785461
15899,56.25000023841858
12708,2616.3199992477894
15898,1384.6799911558628
17691,290.3999981880188
17227,939.3199861943722
15039,19786.43992009759
15919,639.8899917602539
13497,321.04999899864197
15860,977.2099925279617
14189,4604.309979259968
15304,680.2999982833862
14867,701.329995393753
14344,889.9300026297569
12474,7116.469999879599
16719,1773.9199768602848
15048,380.5699978172779
15301,5028.119990944862
14708,1096.6700031161308
16898,444.45999391004443
14825,2226.9099788069725
18113,76.31999588012695
17596,2827.9299506247044
15078,9623.349796295166
14085,4435.78995731473
17860,252.79999840259552
13155,971.7599965929985
15028,627.129994392395
16919,2596.4499649703503
17259,603.3699938058853
17019,1272.6099887490273
14487,1183.5799995362759
16722,4711.209977686405
15882,495.35999196767807
14667,9231.199921160936
16710,2483.0399749577045
16550,2266.2500031888485
15984,2816.969983369112
17682,2459.3299790620804
16658,123.23999619483948
17068,4531.339920222759
15356,2766.499974220991
17223,426.7899984717369
16817,1446.9499972462654
13030,799.4799949526787
17191,2095.1299955248833
15194,7521.169977337122
14409,1908.2499810755253
16654,594.9700000286102
16861,151.64999961853027
16138,-7.949999809265137
13481,1776.8099833130836
13495,1990.119988322258
17519,1839.0699990987778
17218,1960.7199830412865
17812,732.1600022315979
14215,1777.919992685318
15602,1083.6299973726273
17320,1200.6199825406075
16782,2242.2499927282333
12913,2483.629961490631
17869,428.18000051379204
13564,647.7399788200855
14850,278.1500036716461
15021,1872.2799882814288
13963,664.5399980545044
17450,187482.17097187042
17091,3802.8099229335785
17470,1125.0699908733368
17616,571.1999893188477
15649,816
12681,13677.58992049098
14907,3478.849975824356
17735,13110.019838154316
16059,1459.8599923849106
17720,1195.9400033950806
15018,456.259998716414
14733,9451.539920449257
13756,5145.119942605495
14176,573.9999978542328
13319,10664.339961647987
15353,777.019992440939
18119,181.1199969649315
17491,3541.9199535250664
14282,3729.3399513065815
13569,373.7499983906746
15498,12396.459941238165
14673,1736.399980545044
13488,8910.609963923693
16221,864.8599976301193
15002,1641.759993672371
15965,845.6399965584278
15024,1661.3299920260906
17675,20098.099771380424
13769,2771.8699786663055
16904,3754.2699603438377
16086,1119.30999481678
13786,230.39999794960022
13880,3219.769989281893
13173,353.649994507432
15858,1438.8499866202474
15180,87.50000071525574
12347,4309.999987721443
14739,3899.0999578237534
16293,2236.7399763166904
17419,4200.969988107681
16775,1695.659981906414
16306,602.2700018584728
16950,1178.5599862337112
17591,2215.0199523568153
12839,5583.619990289211
13807,112.5999984741211
16125,289.3500019609928
15081,487.3499970436096
18102,256438.48836052418
16365,1540.4199697375298
17870,1889.3999850861728
14821,48.79999923706055
16863,481.35000172257423
13078,12432.280046463013
13267,4404.439967036247
13050,5684.6099527180195
12709,9294.099973738194
15628,2865.6399984657764
12386,401.90000104904175
14796,7839.5099188014865
16779,10454.049980014563
13599,5030.599941879511
13329,740.3999945223331
18077,2633.009983807802
14744,1088.5300107598305
17406,1928.7199899554253
15750,2451.229963734746
13983,2590.459989130497
13842,3385.6199922561646
12441,173.5500006377697
13199,9803.95991358161
14032,2929.8399843275547
17706,10097.369897454977
16081,2806.900005310774
16525,11895.569890975952
14952,7912.789958715439
17975,4393.609900146723
16122,684.4199869036674
13126,2056.289996087551
15973,99.7699966430664
16558,8257.03989943862
16713,6840.229955732822
16893,145.9299999475479
15529,3967.779965519905
18043,559.509997010231
16016,1483.3099889457226
17722,2380.639982968569
17324,990.2300147414207
17341,781.3599974811077
14051,15477.339792966843
15916,1491.2399827949703
16233,422.1300003528595
16385,555.8899905085564
15032,4464.099940657616
17213,2741.0799793303013
18061,2119.409957766533
13113,10510.000029861927
16553,5664.569996714592
13455,1007.3499932289124
14217,1925.3599853515625
17262,1253.360011458397
14299,2855.349999755621
18259,2338.5999703407288
17676,1383.2699863910675
16679,129.75
18269,138.89999866485596
12766,6989.629930585623
15298,3774.0999766737223
18193,212.96000039577484
13523,3755.3799854516983
12870,-14.899999618530273
15005,6180.489959999919
15581,3429.9699890315533
15680,1333.6799932718277
13649,346.5999960899353
17894,1119.8099865615368
13270,590.0000095367432
14618,538.590000629425
14866,14197.449925497174
13077,729.2699957340956
13115,2205.6299842894077
13531,483.79999446868896
13848,1254.999977350235
13140,423.7199994325638
15713,346.75000166893005
17999,382.0599962770939
15347,201.5999984741211
17340,11891.1798992455
13984,488.03000259399414
15996,1044.7799985706806
14030,2360.0899948477745
16252,-295.08999958634377
16596,250.14999771118164
16700,5039.999957233667
16011,3362.709988564253
17655,2571.739974498749
16717,3278.3599777817726
14243,2535.879973590374
12963,1841.0299769937992
15079,893.6599932909012
14437,-43.40000009536743
12942,683.8999976217747
15660,1552.0099962949753
18092,9065.759970664978
15358,8234.799956530333
12481,5590.859993606806
12721,2628.9799799621105
12621,13612.06992956996
18071,452.9999988079071
12683,8221.089947670698
12755,2203.1999591588974
13854,8025.020024061203
12797,194.1799967288971
13369,263.7499998509884
12494,1139.3499929904938
17857,26763.340524315834
17411,748.9399976730347
14932,363.5299949645996
12429,3750.3999910354614
14987,326.3999938964844
14355,174.40000009536743
17526,706.6999886631966
14896,468.76999467611313
14440,2357.6799829006195
13240,663.6499935388565
14479,316.25000071525574
16065,372.09000204503536
17430,265.7599973678589
16520,1036.6199939250946
15945,181.00000381469727
15181,680.2799866199493
15856,16173.669863015413
13102,6336.29000878334
14205,218.7799940109253
17702,1719.7199685573578
15271,2485.8199928104877
13982,1861.1099865734577
15288,2306.5199986696243
17978,300.9200063943863
16795,414.8799977898598
16519,215.07999968528748
17816,36.559999853372574
13021,2584.3999712765217
16255,2609.2999874278903
17671,1284.0800053179264
17646,995.6599907279015
12649,603.709998100996
16350,1100.4699935913086
12872,599.9700033664703
17339,243.36000108718872
18230,2716.5999779701233
16499,319.1000006198883
17097,937.9200011640787
15192,1044.3199835419655
14441,1545.1399683952332
15279,277.4100012779236
16579,-30.59999942779541
15380,1682.3600130081177
17442,2210.2599882483482
17950,472.11999659240246
12826,1468.119988232851
17456,249.86000299453735
17307,-152.6399917602539
15811,2171.3199807703495
13327,3617.569945693016
17700,2508.889977812767
13136,2545.379971653223
15535,459.8999936580658
12605,-7.499999761581421
15329,1005.4999940991402
15211,894.409996509552
15596,1343.3399851322174
16163,441.5999994277954
16907,981.6499899923801
17576,3457.779986023903
14713,2664.2599703371525
14702,3250.639991879463
13230,2763.4099887758493
13969,8986.689951568842
17530,2384.9999864399433
15805,5452.169952362776
17696,2201.0499789118767
17076,841.0799849033356
17827,1995.4599937796593
16265,5423.149971187115
17880,458.9199974536896
13000,534.8499923944473
17790,1965.5500040650368
12731,18793.409891843796
14419,1058.0599940121174
14082,182.24999845027924
17912,295.60999658703804
15723,203.09999704360962
16656,8568.23998260498
14037,147.19999957084656
14256,935.059995174408
14543,2916.169985771179
16062,1153.6199851036072
18116,1418.0299874842167
16019,3450.2399640977383
18178,1573.4099892377853
18065,2380.0799802541733
13148,3348.4799976944923
12989,6854.509952396154
14107,2688.479969263077
15881,438.2399846613407
12785,305.7100007534027
16727,272.82000091671944
15514,2963.1899770647287
13787,309.03999733924866
17865,10158.53991895914
17220,3198.2499790787697
16565,173.70000076293945
16873,7066.309988498688
14062,10464.849886000156
15179,2186.199987858534
18016,1483.5599902272224
14448,375.3499923944473
15503,147.08999893069267
17251,283.27999925613403
16923,6666.829962641001
14159,4678.299971744418
17126,991.8499948233366
15224,310.48000383377075
14577,859.709985435009
12753,21024.009951114655
17236,916.1299961805344
17372,1342.6799974441528
16367,804.4899902939796
12875,343.23000361025333
17917,341.280000180006
16010,407.49999991059303
17085,1555.0499922037125
13668,6216.069893449545
14684,1236.2799908220768
17188,2275.5799729526043
15547,4954.8399553895
15998,3084.169982254505
14413,122.69999998807907
18004,169.4699993133545
13959,598.1999976038933
16665,135.4000015258789
15454,179.09999817609787
15044,7629.379921525717
17937,4301.220008850098
14608,1785.150001525879
17618,971.5799999833107
14505,5818.69996714592
18037,70.02000024914742
13198,3384.0899735689163
12540,13309.039963662624
13225,6083.039988040924
15361,418.91998529434204
15689,254.09999752044678
14290,2307.4499903321266
13209,5820.159971266985
13999,3865.2599600553513
14498,1957.3199799954891
15854,2974.6499297767878
16701,5150.269938528538
16927,543.0499856472015
17990,630.8399956822395
14544,2024.4499756991863
17338,6612.17995108664
17231,3127.8199696093798
17799,3026.0799790918827
14565,3073.769981265068
16726,1382.0199864208698
17303,250.04000043869019
14639,2952.339993953705
17611,3947.8699871599674
17179,711.790000975132
17524,144.99999725818634
12476,6546.579973816872
17293,1875.109988629818
17890,602.0899972915649
17375,372.4999956190586
17371,423.88999462127686
17969,228.19999784231186
15159,18573.679875403643
13211,1197.4199764728546
15777,1021.6099872589111
14525,4221.369976818562
13324,7072.799926280975
13802,3906.2699797153473
13948,102.00000095367432
13008,178.4699981212616
14206,308.2600040435791
16202,365.26999628543854
16442,616.7899958267808
18075,2538.7199940383434
15468,438.4599930047989
16570,3622.9499785900116
14524,1867.679986178875
18141,-35.40000057220459
12434,765.1899938583374
16810,275.6399919986725
14961,7006.579993605614
17041,1065.769993841648
16458,3482.73995834589
16083,1317.619988322258
16262,-31.649999618530273
17194,262.62000185251236
14057,6147.399964183569
14871,522.379992544651
13178,5725.469934850931
18044,2085.6499830186367
16812,479.34999561309814
16191,4913.319981187582
12370,3545.6899975538254
14298,50862.43973316252
17158,1266.9699985682964
14415,5811.559934020042
16899,1281.5599952936172
16531,1244.5899974107742
17404,30300.81977403164
16556,3313.7899696826935
16805,460.58999624848366
16503,1421.4299886226654
17739,2786.0499596595764
13238,680.8299822807312
12829,253.0500014424324
13097,5893.319949388504
12867,3986.219980955124
15392,1515.7299939990044
13846,847.6099885702133
14401,4039.9799605607986
16145,3741.979983329773
17629,1784.1199824512005
14150,658.6399998366833
13496,617.9300020933151
13611,1158.1999952793121
16954,2085.079996109009
17454,517.5299921929836
17449,2504.8599804639816
17230,3466.6699789762497
12865,1548.070008635521
15950,1705.2599748373032
15512,121
17525,422.6999969482422
13458,9537.919989019632
14426,3918.8999733924866
16003,2735.3699786663055
13092,459.8299914598465
13426,3550.6999807059765
15101,310.03000020980835
17033,1030.1399773061275
13221,847.4099887609482
14201,688.0400021076202
17692,733.4399981796741
15822,885.4699897170067
16134,603.6899985671043
17551,306.8399986922741
18050,74.40000081062317
14913,1227.4299946725368
12666,-227.43999862670898
15641,1887.1999956965446
13124,3866.3299939334393
17214,984.1199895441532
15456,447.219994276762
15062,987.8599941730499
12928,2062.6999564170837
15727,5178.959985285997
17980,811.4499878287315
15290,7803.7700045108795
17752,80.6399974822998
15615,10360.03990328312
12577,595.3999959677458
17044,897.4299988746643
13829,-102
17633,1242.3399857282639
13266,3717.669984102249
17820,-24.050000190734863
15664,358.6300013065338
17189,384.3999969661236
17496,271.0499997138977
16607,3038.6699737757444
13317,2140.0699883699417
13890,1860.8599722385406
17001,3989.5699653327465
15246,514.149995803833
16996,1427.4599933624268
15482,6568.719950675964
16037,855.0200026035309
14841,3295.7599652409554
16670,4022.4599647521973
16985,5461.619964420795
16705,13946.129944235086
16470,757.4399886727333
14414,1485.1299917399883
15563,1319.6899894475937
12980,7092.060145139694
16746,6694.309923321009
14878,1485.5399924218655
16743,2191.8399797677994
17146,749.7799961566925
12877,1535.7699935436249
15394,2183.539977312088
14621,1765.7599835395813
15379,3631.8899895250797
14309,2319.679997384548
17288,1419.7299854457378
14709,4911.139886856079
15157,1869.500004529953
17744,2291.079997971654
16316,2755.5599833130836
15620,1524.3999930620193
15789,351.30000150203705
16560,816.509995341301
13534,5613.07992041111
17580,215.7199974656105
14777,-17.449999928474426
15759,253.03999936580658
14373,76.55000066757202
18176,448.6499979496002
15366,602.5099928379059
14735,5807.689971446991
16271,1423.2899880707264
18223,6315.229947090149
15532,1517.0799846351147
16816,417.05999755859375
16684,65892.07947385311
14334,2539.4599876999855
16945,4345.499942302704
14643,668.609984755516
15197,656.4399955868721
14220,632.3999977111816
13874,540.4499974250793
18260,2594.999995291233
17848,901.1999996304512
17392,457.90999299287796
12348,1797.2399966716766
14985,296.7499968409538
13004,5613.429980188608
14560,2174.1799923479557
12931,33462.81033372879
13627,1624.019982933998
12551,168.00000190734863
12782,2273.3199986815453
14769,10641.599935859442
15780,475.2799959182739
12417,3578.79999384284
17315,6204.459949426353
16711,1651.0299896001816
12726,2609.0999880433083
15204,316.5799973011017
17888,525.7799943983555
17007,877.4299991726875
15160,158.1600000858307
14016,4328.4599913954735
13033,190.55000162124634
12691,1035.7999994754791
13869,3104.949978083372
14146,2949.56999078393
12705,6814.239976733923
16885,471.50999404489994
17913,411.5999963581562
12668,3743.1799814105034
14472,1936.83998721838
17358,365.84999895095825
16686,3043.4799794331193
18245,2507.5599794983864
17343,193.63999885320663
18256,-50.09999942779541
16153,1824.2299762964249
12377,1628.1199877262115
14646,279489.0194430053
12944,604.5100016593933
15312,921.0999995172024
14099,3092.969959437847
14113,1377.9199993312359
13104,1098.4799988269806
17204,1352.910003066063
13027,6912.000102996826
17621,1336.0999839305878
17090,2041.849975824356
14119,-19.899999618530273
15527,2348.819975435734
18097,2692.8499842882156
15460,216.7599993944168
15034,4277.6599929481745
12423,1849.10999584198
12678,17588.25993102789
15208,867.6199954152107
17306,8600.729834914207
14737,1164.549993276596
13029,1247.5000207424164
16270,1141.2399978637695
13487,575.3999988734722
12515,383.7000000476837
17400,2129.9599820375443
17593,3911.5599641501904
13953,3515.679990053177
14533,1812.619989901781
12734,110.40000176429749
14944,5842.9499515891075
17239,379.94999527931213
14532,932.8499835878611
12383,1839.3099970817566
15562,134.55000185966492
15587,913.680009841919
13922,172.24999970197678
13817,382.9799966812134
12585,1982.8100054562092
13165,1021.4799955487251
13304,300.4199985265732
13313,1555.319978773594
16875,2023.4699904322624
16282,168.30000138282776
12957,3979.039992451668
14462,1965.8999867215753
13397,1539.1799945831299
13680,2202.309989273548
12483,2327.129978656769
15164,843.0499944090843
17457,1737.6999762058258
14732,2686.339983820915
14221,3427.8499861359596
14553,859.2699953913689
13253,1030.399997472763
17389,31300.079700231552
12578,2753.359985470772
15841,1209.0999969244003
16112,195.74000144004822
13629,7792.359820127487
16600,813.5199940502644
15661,309.8000099658966
16532,6748.800086975098
15266,119.29999732971191
14653,1947.549978673458
16771,2246.809983730316
17585,1133.0699914693832
15046,5064.010014295578
13082,3595.4800063073635
15464,1048.849997997284
18226,5192.099932074547
18062,720.5199925899506
12415,123725.45012295246
12503,-1126
17368,1349.5199791193008
14258,12650.079806089401
15719,5043.959938377142
13368,623.3999950885773
17634,2361.969968497753
16676,1558.7199914455414
16424,82.56000185012817
18283,2094.8799804747105
12735,779.5699931383133
13764,1521.7599913477898
13656,379.64999955892563
12413,694.149994134903
14312,1611.5899913311005
13280,814.8599937558174
15845,3650.870004415512
16094,1041.8300045728683
13187,236.01999878883362
16567,865.5999965667725
14828,2139.760020494461
12530,1623.6299917697906
16551,922.1200008392334
16889,1578.6699928939342
16473,314.8600014746189
13750,1647.260021686554
12501,2089.6799845397472
15607,104.76000022888184
15139,178.96000266075134
12489,334.92999362945557
17707,152.40000343322754
18198,5083.059868454933
12484,4495.269974350929
18179,1793.1699822247028
17284,1641.6799897104502
13233,605.1199971437454
14889,135.89999842643738
12480,3281.629993624985
14672,765.5499938726425
13593,1990.2799834012985
13162,1644.9899917840958
13183,3957.7800192832947
17095,1088.1999779939651
12939,11581.800231933594
15611,1568.3899778425694
17114,747.2199934124947
15059,1325.8199878185987
16326,3085.959963172674
17128,157.09000086784363
14761,255.9000005722046
17555,483.2599973678589
12651,113.99999856948853
16735,2269.2099838852882
16833,1106.5299960672855
17800,1199.0099866390228
16748,1515.899995803833
14755,4965.379965513945
16549,4154.639975644648
13565,240.22000008821487
15799,884.1399900913239
18032,73.49999856948853
13451,2916.4499794840813
14794,1272.1099922433496
12539,3852.4999961853027
12500,4206.26988697052
18171,1208.5099841356277
16279,1496.6799883246422
12524,4485.719924300909
17811,7677.709968596697
16850,332.40999805927277
14321,1530.749983549118
15326,311.7099968492985
17849,605.8000010848045
13672,-71.45999908447266
14229,1450.5999932289124
13107,1524.0699891149998
16497,2965.6899967193604
16303,5305.829973936081
15281,2239.949979841709
12736,234.00000071525574
13473,417.53999638557434
14320,343.1099981069565
12393,1582.5999972820282
17742,355.11000299453735
16351,153.90000128746033
12601,569.5599995851517
13144,110.95000076293945
15346,252.41999781131744
15370,2360.5499888658524
12643,3344.6399924755096
14295,154.69999313354492
16034,437.69999611377716
17365,4801.559957534075
15189,15802.139783859253
14669,1269.9899977445602
18095,580.0499968528748
15518,1911.8899905979633
15749,21535.89981365204
14209,2067.129987716675
15569,1375.7099888324738
12728,836.3299988508224
17569,344.13999938964844
13784,2462.789977788925
12724,1031.4099972248077
13862,2187.3100031018257
16791,1706.279992699623
16235,858.4099998474121
14270,492.6499972343445
12665,61.75
12523,1745.5699880123138
16655,3794.5199596881866
16359,1460.369988501072
16554,641.5499951541424
12359,6245.529964864254
15939,6102.259936213493
14587,1598.239993929863
14715,867.3799931555986
14185,197.64999961853027
12437,4896.659982800484
14040,3542.189958781004
12652,914.5299960374832
14514,1055.349995702505
15171,1034.499979019165
14167,574.8399975299835
17048,864.3199904561043
17364,4455.729974403977
13284,196.1499981880188
16500,400.86000299453735
12951,1042.069996625185
15835,954.0899975299835
18190,274.5100009441376
13993,3409.65998005867
14114,386.5300052165985
15447,155.1700005531311
16315,226.37000107765198
14978,1931.419973641634
16395,1486.8999976217747
15510,250
13614,1610.4599977731705
13246,1922.1000108122826
15687,2981.499979376793
16493,1329.6599994003773
12490,5417.9299639463425
12672,225.8999993801117
13385,534.5699936747551
15626,675.7999960184097
12553,3652.2499665915966
15213,325.050001680851
14175,3108.0599822700024
18106,430.69999599456787
15033,2571.019984021783
14329,4928.739957988262
16401,4061.2400144040585
16206,537.0600000917912
13782,911.9999921321869
12924,929.9499912858009
16593,330.0299982428551
13700,2265.119980275631
13064,1119.4899890124798
13048,1805.9099912643433
18069,2021.8199855983257
13634,1575.1599865853786
16843,10183.819931566715
17064,859.3499958515167
17609,1103.9199969023466
15673,2881.0199895501137
12626,6388.349957764149
14976,765.8599896132946
12388,2780.659991502762
13527,2263.7599773406982
15696,2644.4599840044975
15316,164.9999976158142
12673,610.5199925601482
15296,3610.3099706918
17988,191.16999903321266
12820,942.339996278286
13001,9797.919935524464
14101,5976.789989233017
14238,146.84999895095825
17730,5288.829970881343
13929,802.8499875068665
14657,838.2699984312057
13859,201.1599977016449
18212,248.41999834775925
14292,4819.329903483391
13883,2538.750004529953
18233,440
17018,920.099995136261
14242,280.55000042915344
12356,2811.4299854040146
12346,0
13898,155.92999982833862
16948,435.0199898779392
16997,702.0000171661377
12527,348.7099953889847
15395,107.4499979019165
12510,982.57000207901
13693,-31.999999284744263
13263,7454.069945067167
14428,1230.1399854421616
12451,8933.51996922493
12422,803.5600004196167
17708,267.079998254776
14090,76.31999588012695
15606,2422.639992117882
15831,747.7599968314171
13310,1083.629996240139
14916,1264.8399894237518
17602,5050.7699483931065
14572,2803.689972728491
13502,291.9999957680702
14784,289.9900002479553
15938,404.58000087738037
12637,5953.2499669492245
17418,463.4599962234497
14779,386.15000170469284
16321,230.7000002861023
15262,178.95000171661377
17862,330.8999991416931
16892,496.84000031650066
12402,225.6000039577484
17771,245.80999678373337
15422,97.7000002861023
14770,876.4200004339218
16912,2528.6699837744236
15174,135.74999868869781
14895,11020.259933799505
12594,3320.219957590103
17504,2745.2799862623215
16387,94.36000061035156
12664,4863.8800365924835
16618,2630.64000582695
17277,1065.3499900102615
14088,50415.489711761475
17094,270.1999955177307
14692,582.0499998927116
12970,452.2399946153164
17889,203.86999782919884
17644,2768.979971885681
17714,153
12916,2982.3499693870544
17769,3960.629955381155
14450,483.2499937713146
16085,981.509997189045
13659,1550.8499905467033
15167,162.99999916553497
15443,3212.1599912047386
14224,1050.1199933886528
13742,3102.4199755191803
17673,1622.219992145896
12727,3947.6999939084053
14068,265.84999990463257
13068,343.99999380111694
14368,154.99999856948853
15497,1259.6999797821045
12559,536.2099943757057
13819,1140.349998474121
14501,190.31000065803528
14782,200.09999895095825
17861,2059.1999810934067
14439,2661.239974498749
18161,1612.7899945676327
15820,206.97999954223633
18136,761.8299918174744
