CUSTOMER_ID,CLV
17757,5585.489985570312
12839,5583.619990289211
16767,5580.599940165877
15502,5541.459992587566
17716,5505.789977192879
16985,5461.619964420795
15805,5452.169952362776
16609,5450.959935963154
16265,5423.149971187115
12490,5417.9299639463425
17719,5367.799968719482
18225,5361.019947320223
16161,5352.969949990511
13269,5315.919980555773
16303,5305.829973936081
15150,5303.969966292381
17730,5288.829970881343
17850,5288.629973649979
16258,5203.509983569384
18226,5192.099932074547
15727,5178.959985285997
17858,5155.660022735596
12362,5154.580000460148
16701,5150.269938528538
13756,5145.119942605495
15903,5126.339990705252
17061,5116.130002498627
14688,5107.379958167672
18198,5083.059868454933
15046,5064.010014295578
12432,5059.3199771642685
13139,5055.7899550795555
17602,5050.7699483931065
15719,5043.959938377142
16700,5039.999957233667
13599,5030.599941879511
15301,5028.119990944862
17426,5022.259972572327
12444,5005.45999288559
14755,4965.379965513945
15547,4954.8399553895
14329,4928.739957988262
16191,4913.319981187582
13941,4912.409941196442
14709,4911.139886856079
12437,4896.659982800484
17133,4892.240053772926
12688,4873.809997737408
12700,4867.989981204271
12664,4863.8800365924835
15786,4834.1999779343605
14292,4819.329903483391
17365,4801.559957534075
15738,4788.769967317581
13013,4786.989976257086
15555,4758.199947796762
17690,4748.449959844351
17652,4737.129968166351
12955,4734.259998142719
16722,4711.209977686405
14562,4709.219946980476
12714,4708.859974682331
14135,4690.309940010309
15152,4684.239971905947
14159,4678.299971744418
15187,4670.080007791519
14191,4660.0099377036095
14180,4640.769965171814
17809,4627.620018348098
14189,4604.309979259968
16931,4604.219967365265
15291,4596.50994682312
14286,4595.809976011515
14390,4592.46997576952
14004,4582.639957666397
17068,4531.339920222759
17613,4509.369991898537
12484,4495.269974350929
12524,4485.719924300909
12627,4478.529982924461
15032,4464.099940657616
17364,4455.729974403977
14085,4435.78995731473
15093,4410.1399765610695
13267,4404.439967036247
17975,4393.609900146723
16984,4392.419968038797
15955,4389.809934258461
16626,4379.64998281002
12752,4366.780012488365
16945,4345.499942302704
15874,4330.66995704174
14016,4328.4599913954735
18251,4314.719962120056
12347,4309.999987721443
17937,4301.220008850098
13505,4282.879996985197
15034,4277.6599929481745
14422,4263.639958679676
12712,4241.6299521923065
14800,4236.33996924758
12757,4227.699941366911
14525,4221.369976818562
12500,4206.26988697052
17920,4204.09999037534
17419,4200.969988107681
15971,4199.849977731705
12747,4196.00999879837
18041,4161.140015982091
16549,4154.639975644648
13555,4149.279965668917
12949,4143.0199773311615
13384,4122.279965907335
15570,4109.969979941845
12536,4106.819983065128
13988,4098.799985945225
14534,4075.3499611616135
16592,4073.2799728810787
12449,4067.2899984121323
12569,4064.9899804592133
14092,4063.0999759733677
16401,4061.2400144040585
14401,4039.9799605607986
16670,4022.4599647521973
13815,4014.9099858105183
17567,4012.5599912405014
12378,4008.619987696409
16186,3991.9399921298027
17001,3989.5699653327465
14547,3986.7399620711803
12867,3986.219980955124
12656,3982.719965994358
12957,3979.039992451668
15416,3974.369974344969
15529,3967.779965519905
17769,3960.629955381155
13183,3957.7800192832947
14277,3956.99999371171
17611,3947.8699871599674
12727,3947.6999939084053
17377,3925.919936090708
14426,3918.8999733924866
17593,3911.5599641501904
13802,3906.2699797153473
14739,3899.0999578237534
17651,3886.6699443161488
12841,3876.3999996185303
14291,3873.2999523878098
12779,3868.699992418289
12749,3868.199984461069
13124,3866.3299939334393
13999,3865.2599600553513
18073,3864.4398626089096
15195,3861
12539,3852.4999961853027
15804,3848.5499876737595
16327,3844.219987332821
12662,3817.0799912512302
17091,3802.8099229335785
15867,3797.789954200387
16655,3794.5199596881866
13435,3794.489979147911
15299,3787.089998483658
12562,3781.739967018366
15298,3774.0999766737223
16168,3770.599990129471
18087,3770.1199518442154
17173,3755.649968147278
13523,3755.3799854516983
16904,3754.2699603438377
12429,3750.3999910354614
17238,3744.649978622794
12668,3743.1799814105034
16145,3741.979983329773
14282,3729.3399513065815
15808,3724.769968152046
12502,3723.8699840307236
13069,3717.8199859261513
13266,3717.669984102249
14364,3717.349940419197
16240,3693.8099842965603
12597,3683.12999355793
12647,3669.919974923134
16253,3665.620009481907
17819,3661.069945335388
12553,3652.2499665915966
18079,3651.9699890613556
15845,3650.870004415512
16712,3645.4299663603306
16440,3640.6699701547623
15379,3631.8899895250797
13381,3626.809987783432
16570,3622.9499785900116
13327,3617.569945693016
15296,3610.3099706918
13137,3605.079972989857
16242,3598.25994938612
13082,3595.4800063073635
14132,3580.1299943327904
12417,3578.79999384284
17203,3563.849964439869
15484,3563.109953969717
13426,3550.6999807059765
12370,3545.6899975538254
14503,3543.2599647045135
15544,3542.5100054740906
14040,3542.189958781004
17491,3541.9199535250664
17528,3540.0999822318554
13552,3539.52996340394
13334,3536.8199581205845
17160,3518.0299737155437
13953,3515.679990053177
16131,3506.539999127388
15505,3497.139977514744
13520,3487.750002384186
16458,3482.73995834589
14907,3478.849975824356
14395,3471.909941211343
17230,3466.6699789762497
13448,3465.669942200184
17576,3457.779986023903
17758,3456.6999506652355
15410,3450.839955806732
16019,3450.2399640977383
13536,3448.289960861206
15129,3447.400006443262
15113,3439.410003721714
15581,3429.9699890315533
15974,3429.549978584051
14221,3427.8499861359596
16360,3411.6899879723787
13993,3409.65998005867
15981,3408.4799637794495
13437,3408.0599937438965
17669,3406.7199232578278
13842,3385.6199922561646
13198,3384.0899735689163
15228,3376.9599871635437
17725,3371.1299871206284
13014,3365.4299662411213
16011,3362.709988564253
13148,3348.4799976944923
13015,3346.2799972891808
12643,3344.6399924755096
15708,3329.71998205781
15676,3324.089985281229
12594,3320.219957590103
16818,3317.9699773564935
14227,3315.7099668979645
16556,3313.7899696826935
13373,3312.2499866485596
14841,3295.7599652409554
17183,3286.9100021123886
12480,3281.629993624985
12406,3280.7500029802322
16717,3278.3599777817726
17723,3276.400068759918
14702,3250.639991879463
13952,3246.08997631073
15764,3245.4699744582176
17050,3228.8399693369865
15622,3224.5299857854843
13880,3219.769989281893
12613,3218.979991108179
12619,3214.8100451231003
15443,3212.1599912047386
16107,3204.1599650382996
17220,3198.2499790787697
13868,3192.5399422049522
17685,3191.5300035476685
13758,3190.5499641001225
14844,3189.809948325157
14388,3172.0399596989155
16837,3167.7299696207047
13268,3167.6399731338024
16041,3166.4000375270844
17863,3159.9999750852585
12456,3153.8899896740913
14145,3148.199878692627
15632,3147.30997633934
15065,3135.979988694191
17231,3127.8199696093798
13685,3119.439966261387
14175,3108.0599822700024
17672,3106.619980722666
13869,3104.949978083372
13742,3102.4199755191803
13135,3096.000123023987
17059,3095.03996399045
14235,3093.8600046932697
14099,3092.969959437847
15491,3090.849976629019
14257,3087.269970983267
16326,3085.959963172674
13362,3085.489982366562
16905,3085.4799736589193
15998,3084.169982254505
13047,3079.0999679863453
12910,3075.039999485016
14565,3073.769981265068
18272,3064.779997110367
16218,3054.8699918985367
16940,3049.87997302413
14456,3047.62996147573
16686,3043.4799794331193
16607,3038.6699737757444
16709,3029.86998796463
17799,3026.0799790918827
16156,3024.6199764609337
13631,3021.7699995040894
18094,3017.2999760508537
16678,3013.829976975918
12598,3002.6799998283386
15861,3000.3600009530783
12395,2998.2800109386444
14307,2995.719989359379
12670,2986.1499786376953
12916,2982.3499693870544
15687,2981.499979376793
15854,2974.6499297767878
16497,2965.6899967193604
15514,2963.1899770647287
17659,2954.749995291233
14639,2952.339993953705
17084,2949.7499721050262
14146,2949.56999078393
12754,2949.12008112669
16393,2941.0499672591686
17444,2940.039972729981
14868,2939.6399698257446
14032,2929.8399843275547
14530,2925.9099948108196
17512,2920.0399866104126
12906,2919.80997633934
13451,2916.4499794840813
14543,2916.169985771179
12438,2906.8499950170517
17924,2894.329999268055
18144,2888.7500410079956
15673,2881.0199895501137
14251,2879.6999735832214
16633,2878.149985909462
14005,2874.7200187444687
13901,2867.1999986171722
15628,2865.6399984657764
12685,2863.0799885988235
18145,2861.5499862730503
14299,2855.349999755621
12473,2848.2300004661083
12408,2842.5699939727783
14535,2841.0899797677994
14711,2838.199994325638
14852,2836.690004825592
17596,2827.9299506247044
13174,2817.029985845089
15984,2816.969983369112
12356,2811.4299854040146
16081,2806.900005310774
14572,2803.689972728491
12758,2791.589973807335
17739,2786.0499596595764
16928,2781.5000082850456
12388,2780.659991502762
14112,2774.1699707508087
13769,2771.8699786663055
17644,2768.979971885681
15356,2766.499974220991
13735,2766.1799731254578
13230,2763.4099887758493
16871,2761.4899946451187
15114,2760.5599852204323
16764,2758.24998319149
14626,2757.069973707199
15993,2756.8199821710587
16316,2755.5599833130836
12578,2753.359985470772
13870,2751.249995857477
14854,2749.889978438616
17504,2745.2799862623215
14903,2744.479990929365
17213,2741.0799793303013
14125,2740.4299853146076
14121,2740.299990415573
16003,2735.3699786663055
12380,2720.5599776506424
18230,2716.5999779701233
12840,2714.2699702978134
13285,2709.1199802160263
13654,2707.329996794462
13971,2702.2199913859367
18097,2692.8499842882156
14107,2688.479969263077
17386,2686.420004963875
14732,2686.339983820915
15796,2666.609988152981
14713,2664.2599703371525
12360,2662.0600061416626
14439,2661.239974498749
17069,2655.219983279705
13851,2651.4599968492985
15321,2650.7299803495407
15696,2644.4599840044975
13804,2635.789995908737
15671,2635.489971637726
17402,2633.850011318922
18077,2633.009983807802
13771,2631.6999990940094
16618,2630.64000582695
12721,2628.9799799621105
15752,2628.929964840412
17965,2622.569984085858
18210,2621.3799777030945
14262,2618.229994595051
12708,2616.3199992477894
12625,2614.3199960291386
12836,2612.8599782586098
17346,2611.5799687728286
16255,2609.2999874278903
12726,2609.0999880433083
16241,2607.8699720278382
14408,2606.529957473278
13422,2601.5499871969223
13644,2597.5199813246727
16919,2596.4499649703503
18260,2594.999995291233
15782,2593.9399695396423
13983,2590.459989130497
13895,2588.1199963092804
13021,2584.3999712765217
12520,2582.5099922418594
12600,2581.0399425029755
13911,2580.909987807274
15485,2574.9999618828297
15521,2574.64998203516
17655,2571.739974498749
15033,2571.019984021783
16308,2559.999942779541
14397,2556.680007517338
15572,2552.8599897921085
13136,2545.379971653223
13344,2543.719997406006
14676,2543.2399636507034
14334,2539.4599876999855
13883,2538.750004529953
18075,2538.7199940383434
14243,2535.879973590374
13471,2531.579986780882
16912,2528.6699837744236
17317,2524.019974708557
15245,2515.8399865031242
17728,2515.6799881458282
17314,2514.759984046221
17700,2508.889977812767
18245,2507.5599794983864
17449,2504.8599804639816
13695,2504.129977941513
13975,2503.229977965355
16477,2494.4599783420563
14546,2487.019984960556
14701,2486.2199962735176
15271,2485.8199928104877
12913,2483.629961490631
16710,2483.0399749577045
13507,2479.159981995821
12455,2466.8599939346313
17164,2466.399997293949
12517,2464.8899841308594
17131,2463.169995993376
13784,2462.789977788925
15932,2461.8500022292137
17682,2459.3299790620804
14315,2456.979976415634
14842,2456.7999854683876
14659,2456.5299795269966
15750,2451.229963734746
14163,2445.9099639058113
13588,2445.119982689619
13949,2427.3199943602085
14766,2423.0699974298477
15606,2422.639992117882
13658,2421.4699652194977
15089,2420.8399784862995
16143,2419.839974910021
12397,2409.8999956846237
17589,2404.1699877381325
15980,2398.8599882125854
13141,2385.79997805506
17071,2385.479963839054
17530,2384.9999864399433
14554,2381.0399888157845
17722,2380.639982968569
18065,2380.0799802541733
14930,2372.8599899709225
13722,2369.159976065159
14493,2362.839993953705
17634,2361.969968497753
15370,2360.5499888658524
14030,2360.0899948477745
14440,2357.6799829006195
14502,2351.0199897885323
15140,2350.000001102686
15527,2348.819975435734
13908,2347.049987077713
18259,2338.5999703407288
17434,2333.4199709892273
12483,2327.129978656769
14239,2323.4999725818634
14309,2319.679997384548
15755,2318.8799940645695
13994,2313.13997900486
13394,2312.7999827861786
17838,2312.6999831199646
14290,2307.4499903321266
15288,2306.5199986696243
15785,2303.7500020563602
17211,2299.6699755489826
15105,2298.9300080537796
15270,2298.2000358104706
17954,2295.3699848353863
13704,2295.3099835217
15704,2293.619974195957
12615,2291.18997913599
17744,2291.079997971654
17313,2288.1299722492695
12684,2283.629994869232
17188,2275.5799729526043
12782,2273.3199986815453
17768,2273.1799622774124
14466,2272.399998664856
16735,2269.2099838852882
16550,2266.2500031888485
18257,2265.379980444908
13700,2265.119980275631
13527,2263.7599773406982
16209,2262.620029449463
14432,2255.50998903811
15235,2247.509986013174
16771,2246.809983730316
16782,2242.2499927282333
15665,2242.0099925994873
15281,2239.949979841709
16293,2236.7399763166904
14700,2235.299996972084
18242,2232.489993572235
14825,2226.9099788069725
12704,2220.839981675148
12876,2218.0199909210205
17591,2215.0199523568153
15373,2213.10998159647
17442,2210.2599882483482
12653,2209.8499987125397
14211,2208.299995303154
15797,2207.399987220764
13115,2205.6299842894077
12755,2203.1999591588974
13831,2202.989967226982
13680,2202.309989273548
14226,2201.6400039494038
17696,2201.0499789118767
15123,2199.309992313385
14776,2195.579997897148
16743,2191.8399797677994
13365,2191.220003426075
13862,2187.3100031018257
15179,2186.199987858534
15394,2183.539977312088
16628,2183.0399667024612
15722,2181.209972858429
14808,2175.3699849694967
14560,2174.1799923479557
16076,2173.529964208603
15811,2171.3199807703495
14341,2166.3799700438976
12856,2162.67998701334
16456,2158.369993329048
12935,2156.4499991834164
13755,2154.6799724958837
13224,2150.849975898862
16966,2148.4699914455414
17272,2144.5299718677998
12633,2140.6299677193165
16057,2140.2199852466583
13317,2140.0699883699417
14828,2139.760020494461
16379,2131.8999840021133
17400,2129.9599820375443
12909,2128.829996943474
14360,2128.229990720749
16407,2126.929993033409
15058,2124.98998311162
18061,2119.409957766533
13632,2117.0199907422066
18008,2116.1900058984756
14691,2114.3299827575684
14407,2111.080005198717
13517,2109.069983571768
13265,2107.659984022379
18173,2106.840005874634
14461,2103.059993803501
14515,2102.0899817347527
12560,2101.3899995982647
15815,2100.599977582693
17191,2095.1299955248833
18283,2094.8799804747105
13571,2092.319983124733
13297,2089.8499841690063
12501,2089.6799845397472
14810,2087.8799847364426
18044,2085.6499830186367
16954,2085.079996109009
15834,2084.89999628067
14306,2083.4199618399143
18093,2083.4199591875076
14696,2070.9699900597334
14482,2068.1499684005976
14209,2067.129987716675
18231,2066.1699854135513
12928,2062.6999564170837
16281,2062.0599839687347
17861,2059.1999810934067
18241,2058.089986681938
12610,2057.9899958372116
12518,2056.8899969160557
13126,2056.289996087551
17667,2055.5099914073944
12948,2053.69998344779
17086,2050.079983353615
17625,2046.9999936968088
17597,2044.3699896633625
14232,2043.9299807548523
13450,2043.7200173735619
14640,2042.1499906778336
17090,2041.849975824356
17846,2033.0999755859375
14001,2030.329978942871
16409,2028.8799971342087
16358,2024.9499711990356
14544,2024.4499756991863
16875,2023.4699904322624
18069,2021.8199855983257
15341,2020.519986152649
18219,2019.769986718893
14188,2018.9099543094635
14506,2012.1699885725975
15531,2007.4399803876877
15372,2007.400012254715
16098,2005.629987835884
14730,2005.0599904172122
17082,2003.8499920368195
16754,2002.3999404907227
13305,2000.8599965572357
18188,1998.4899884462357
16698,1997.999963760376
13630,1995.6799785494804
17827,1995.4599937796593
17612,1992.7599696815014
17679,1992.1099798679352
17088,1991.0099840164185
13593,1990.2799834012985
13495,1990.119988322258
17940,1983.5799882411957
12585,1982.8100054562092
18204,1979.2999858260155
13590,1976.1199791431427
15493,1967.249984383583
14462,1965.8999867215753
17790,1965.5500040650368
17218,1960.7199830412865
16341,1959.3799741268158
14498,1957.3199799954891
17554,1952.44998306036
14653,1947.549978673458
17337,1944.3199927210808
14418,1937.249998241663
14472,1936.83998721838
14978,1931.419973641634
14655,1930.1499507427216
17406,1928.7199899554253
17490,1926.8799912929535
14217,1925.3599853515625
12528,1922.2799907326698
13246,1922.1000108122826
16983,1920.1999913305044
12674,1919.3099926412106
12457,1917.7799921035767
15518,1911.8899905979633
14285,1910.009985923767
14409,1908.2499810755253
16426,1908.249977439642
17228,1906.0899758338928
16150,1906.069997549057
15819,1905.449983716011
14250,1904.0499767959118
16938,1903.1299860477448
14210,1900.8899726867676
12762,1898.5200028419495
16942,1894.1099751591682
12584,1893.9499888420105
17870,1889.3999850861728
14934,1888.839988052845
12371,1887.9599884748459
15641,1887.1999956965446
12853,1881.699988245964
17463,1881.3599813878536
16170,1880.4199933111668
16128,1880.219985961914
17293,1875.109988629818
16986,1873.1999588012695
15021,1872.2799882814288
15157,1869.500004529953
15367,1867.689984679222
14524,1867.679986178875
17787,1865.1899887919426
17738,1863.3499870300293
15351,1862.139994353056
14887,1861.9999647140503
13982,1861.1099865734577
13890,1860.8599722385406
17422,1853.129992365837
12423,1849.10999584198
13421,1848.979992121458
18180,1843.7499831914902
17469,1843.0599625110626
12950,1842.9999837875366
15814,1842.7299882173538
17015,1842.5599835515022
16102,1842.13999158144
16455,1841.17999792099
12963,1841.0299769937992
12383,1839.3099970817566
14216,1839.2999776601791
17519,1839.0699990987778
14459,1837.9199976921082
18287,1837.2799991369247
16152,1829.039978981018
15203,1827.7999699264765
18122,1826.2099930346012
16153,1824.2299762964249
16169,1822.96998411417
16201,1821.5199760198593
14533,1812.619989901781
16474,1811.4699901640415
13725,1809.809985935688
13650,1809.3399953842163
16979,1809.0499707460403
13048,1805.9099912643433
12381,1803.959992557764
14305,1803.759999871254
15812,1801.139976978302
16249,1800.0699856579304
13562,1799.329962015152
13196,1797.7799981832504
17750,1797.5699624419212
12348,1797.2399966716766
18235,1796.4799896478653
18179,1793.1699822247028
17648,1789.54998087883
17663,1788.2699871063232
13875,1786.7899831831455
13510,1785.1599823534489
14608,1785.150001525879
14935,1784.710011124611
17629,1784.1199824512005
17705,1781.119982868433
15260,1780.7699921131134
16380,1780.5899944007397
14215,1777.919992685318
17092,1777.7799852490425
13481,1776.8099833130836
16841,1774.6199896931648
16719,1773.9199768602848
14387,1770.55998057127
16681,1770.339987963438
15864,1769.779945731163
15594,1767.5299815237522
14621,1765.7599835395813
16751,1764.7199960052967
17873,1764.3599825501442
12424,1760.959984779358
12823,1759.5000219345093
15220,1758.9199782311916
12349,1757.5499940514565
12645,1755.3799917697906
13808,1747.6599975824356
12523,1745.5699880123138
15067,1744.7600028514862
15674,1744.019981622696
13134,1740.6299839615822
14595,1740.5999920368195
17930,1740.480002462864
17353,1740.000057220459
17754,1739.9199831485748
15241,1738.589983254671
13456,1737.8199915885925
17457,1737.6999762058258
14673,1736.399980545044
17043,1735.1799917817116
15050,1727.1700004637241
13157,1721.5699826776981
17702,1719.7199685573578
15267,1717.3599872589111
17813,1714.5999882221222
12405,1710.389987707138
13094,1708.8599209785461
15947,1708.2399826049805
12407,1708.1199936568737
17162,1707.209978312254
16902,1706.8799886107445
16791,1706.279992699623
15950,1705.2599748373032
17282,1703.40996748209
16007,1701.9399854242802
13824,1698.9399888515472
14834,1698.3499946594238
16775,1695.659981906414
12764,1693.879989862442
16813,1692.9799786508083
16671,1692.2699480056763
13763,1689.4600229263306
12635,1689.1799952089787
15240,1685.5700011700392
15380,1682.3600130081177
13924,1682.0799934715033
12843,1680.759973168373
17147,1679.6399955749512
14245,1677.47999471426
16638,1676.4699915349483
13149,1676.0599932670593
17656,1674.6899764537811
17193,1674.459997177124
13647,1670.2199942171574
16115,1667.9699918925762
12912,1662.2999925613403
15214,1661.439992070198
15024,1661.3299920260906
15332,1661.0599842071533
14045,1659.749983906746
13577,1658.2999725937843
15549,1655.759987771511
16711,1651.0299896001816
15826,1649.3599972724915
17451,1648.9499975517392
13184,1648.789996996522
13750,1647.260021686554
13162,1644.9899917840958
15002,1641.759993672371
17284,1641.6799897104502
15827,1641.479993224144
14837,1641.1999951601028
12398,1635.65999725461
15953,1634.5300035774708
14164,1631.7699930667877
16398,1631.1499978899956
12377,1628.1199877262115
16515,1627.13000613451
14759,1625.9699855446815
16987,1625.0499810874462
13425,1624.2099906504154
15172,1624.049986898899
13627,1624.019982933998
12530,1623.6299917697906
17673,1622.219992145896
17101,1621.7299921512604
14178,1620.9299773201346
14937,1617.6300044059753
14336,1614.9099906682968
18161,1612.7899945676327
15122,1612.1299898922443
14312,1611.5899913311005
13614,1610.4599977731705
14918,1610.1499817371368
12669,1607.7300043404102
12868,1607.0599977970123
15791,1604.4399865865707
12783,1603.869996368885
14573,1603.7199895977974
16466,1603.4599857330322
16992,1601.8599868416786
17828,1599.9699969291687
14587,1598.239993929863
14719,1592.1799901723862
14970,1592.059993505478
13850,1586.80998980999
16332,1583.1999862715602
12393,1582.5999972820282
16889,1578.6699928939342
13634,1575.1599865853786
18178,1573.4099892377853
15611,1568.3899778425694
15111,1567.479976594448
16496,1562.2199794352055
13814,1562.1200156211853
18239,1561.6100009679794
17837,1560.5299848020077
16676,1558.7199914455414
13313,1555.319978773594
17085,1555.0499922037125
14038,1554.4799760878086
16369,1553.659997150302
15660,1552.0099962949753
13659,1550.8499905467033
15117,1550.1299740076065
12865,1548.070008635521
14704,1546.9099895358086
12352,1545.4099910259247
14441,1545.1399683952332
14442,1544.619987666607
15701,1542.139990016818
16365,1540.4199697375298
13186,1539.6899748519063
13397,1539.1799945831299
13849,1537.9499931633472
12877,1535.7699935436249
17159,1534.729991644621
16283,1531.5099993646145
12759,1531.4400062263012
14321,1530.749983549118
14567,1524.4599862098694
15620,1524.3999930620193
13107,1524.0699891149998
16244,1522.7499995231628
16434,1522.2499942481518
16066,1521.8699903786182
15906,1521.789990901947
13764,1521.7599913477898
16790,1520.1199879646301
16880,1519.0799838602543
13213,1518.4299854636192
12818,1517.8799793720245
15532,1517.0799846351147
16748,1515.899995803833
15392,1515.7299939990044
16053,1511.9499924182892
17997,1511.299991875887
16910,1510.0599905103445
15265,1506.1199967861176
15625,1504.5599994659424
12937,1504.2699835598469
17152,1503.5000014305115
15530,1502.3499837517738
16762,1501.3799879550934
17571,1498.5099900066853
16279,1496.6799883246422
13320,1491.699995547533
15916,1491.2399827949703
15057,1489.4999966025352
14963,1487.7999955564737
17002,1487.7799954414368
17553,1487.5999908447266
16395,1486.8999976217747
14878,1485.5399924218655
14414,1485.1299917399883
16755,1484.629995971918
14758,1484.059984356165
18016,1483.5599902272224
16016,1483.3099889457226
15427,1483.1399943828583
17590,1479.219996124506
15983,1475.019994854927
14246,1474.0599910020828
16348,1469.4500013291836
12826,1468.119988232851
13692,1466.8699791431427
15473,1465.1999759674072
12882,1463.0399885177612
14541,1461.650006532669
16359,1460.369988501072
16059,1459.8599923849106
13309,1456.7899814844131
13110,1452.8699969053268
15987,1451.279986307025
14229,1450.5999932289124
14875,1448.7199928760529
14233,1447.5099985599518
14591,1447.1399872973561
16817,1446.9499972462654
17073,1446.0899830460548
13461,1444.9999990463257
13477,1441.529988259077
15478,1441.419980764389
15858,1438.8499866202474
14404,1434.7199919074774
13717,1432.2599917948246
14566,1431.9999694824219
13475,1431.7799968719482
17175,1430.9399998188019
15426,1429.899995073676
16103,1429.639997959137
14035,1428.020013988018
16996,1427.4599933624268
14403,1426.3099831342697
16271,1423.2899880707264
